JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
7366636_720  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_721  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_722  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_747  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_748  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_749  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_750  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_751  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_752  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_753  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_754  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_811  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_812  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_813  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_815  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_816  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_817  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_818  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_819  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_820  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_821  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_822  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_823  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_824  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_825  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_826  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_827  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_828  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_829  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_830  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_831  sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
